kepoi_name,koi_disposition,koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_count
6447.01,FALSE POSITIVE,1.120997701,6.0020000e-06,-6.0020000e-06,66.58,4.740e+00,-2.687e+01,2
6448.01,FALSE POSITIVE,1.874967748,3.3100000e-07,-3.3100000e-07,378.99,4.455e+01,-1.336e+02,1
6449.01,CANDIDATE,29.931517400,7.0200000e-04,-7.0200000e-04,1.58,5.900e-01,-1.200e-01,1
6450.01,CANDIDATE,0.602277579,8.6830000e-06,-8.6830000e-06,0.78,2.900e-01,-1.400e-01,1
6451.01,FALSE POSITIVE,2.404401120,3.0620000e-05,-3.0620000e-05,0.42,3.000e-02,-3.000e-02,1
6452.01,FALSE POSITIVE,21.926779000,6.5720000e-04,-6.5720000e-04,1.26,3.700e-01,-1.200e-01,1
6453.01,FALSE POSITIVE,25.706001174,4.1250000e-06,-4.1250000e-06,67.11,1.798e+01,-7.730e+00,1
6454.01,CANDIDATE,27.217385500,5.8900000e-04,-5.8900000e-04,1.34,5.000e-01,-1.600e-01,1
6455.01,FALSE POSITIVE,501.907030000,4.2650000e-02,-4.2650000e-02,1.83,7.900e-01,-2.000e-01,1
6568.01,CANDIDATE,6.276515920,5.8720000e-05,-5.8720000e-05,0.65,7.000e-02,-6.000e-02,1
6569.01,FALSE POSITIVE,3.115304946,2.6500000e-07,-2.6500000e-07,61.66,1.781e+01,-7.600e+00,1
6570.01,CANDIDATE,16.214474000,4.3650000e-04,-4.3650000e-04,3.53,1.070e+00,-1.230e+00,1
6571.01,FALSE POSITIVE,12.422524000,1.2350000e-03,-1.2350000e-03,0.86,3.100e-01,-1.100e-01,1
6572.01,FALSE POSITIVE,12.426926400,2.5920000e-04,-2.5920000e-04,1.66,1.020e+00,-6.900e-01,1
6573.01,FALSE POSITIVE,12.426180900,3.8480000e-04,-3.8480000e-04,1.88,5.100e-01,-6.300e-01,1
6574.01,FALSE POSITIVE,0.618105420,8.5600000e-07,-8.5600000e-07,39.52,2.404e+01,-5.580e+00,1
6575.01,FALSE POSITIVE,1.069951360,5.4810000e-06,-5.4810000e-06,0.90,2.700e-01,-1.900e-01,1
6703.01,FALSE POSITIVE,2.158398259,2.3150000e-06,-2.3150000e-06,101.02,6.583e+01,-6.582e+01,1
6704.01,FALSE POSITIVE,359.534371000,4.3410000e-03,-4.3410000e-03,64333.80,4.504e+03,-1.646e+04,1
6705.01,CANDIDATE,0.995141200,1.0140000e-05,-1.0140000e-05,0.22,1.400e-01,-1.000e-02,1
6706.01,FALSE POSITIVE,534.866680000,1.4080000e-02,-1.4080000e-02,4.30,2.140e+00,-1.250e+00,1
6707.01,CANDIDATE,43.535891000,4.2270000e-04,-4.2270000e-04,1.86,3.300e-01,-1.600e-01,2
6708.01,FALSE POSITIVE,1.397975420,4.0390000e-05,-4.0390000e-05,0.49,5.000e-02,-6.000e-02,1
6709.01,FALSE POSITIVE,2.212749800,1.0460000e-04,-1.0460000e-04,0.68,1.400e-01,-2.000e-01,1
6710.01,FALSE POSITIVE,0.776976021,3.1000000e-08,-3.1000000e-08,48.15,1.507e+01,-6.470e+00,1
6836.01,FALSE POSITIVE,2.253537390,4.0900000e-07,-4.0900000e-07,96.65,2.832e+01,-2.576e+01,1
6837.01,FALSE POSITIVE,17.996461480,1.2520000e-06,-1.2520000e-06,114.45,3.501e+01,-7.002e+01,1
6838.01,FALSE POSITIVE,1.386249249,2.3000000e-07,-2.3000000e-07,78.60,2.283e+01,-2.283e+01,1
6839.01,FALSE POSITIVE,0.534829110,5.2980000e-05,-5.2980000e-05,0.54,1.400e-01,-1.300e-01,1
6840.01,FALSE POSITIVE,0.566799833,2.0620000e-06,-2.0620000e-06,1.27,2.700e-01,-1.100e-01,1
6841.01,FALSE POSITIVE,0.566795728,5.4280000e-06,-5.4280000e-06,0.64,1.300e-01,-1.600e-01,1
6842.01,FALSE POSITIVE,14.665759784,1.3210000e-06,-1.3210000e-06,67.17,1.971e+01,-1.213e+01,1
6843.01,FALSE POSITIVE,0.566780836,6.5310000e-06,-6.5310000e-06,0.75,2.200e-01,-8.000e-02,1
7888.01,CANDIDATE,4.736815600,1.4700000e-04,-1.4700000e-04,0.60,2.000e-01,-6.000e-02,1
6968.01,FALSE POSITIVE,15.446059620,8.6100000e-07,-8.6100000e-07,52.93,1.622e+01,-5.430e+00,1
6969.01,FALSE POSITIVE,1.790518325,7.4000000e-08,-7.4000000e-08,32.19,9.670e+00,-4.830e+00,1
6970.01,CANDIDATE,40.769854100,6.1920000e-04,-6.1920000e-04,1.87,3.100e-01,-2.500e-01,1
6971.01,CANDIDATE,129.222771000,2.6820000e-03,-2.6820000e-03,2.01,8.000e-02,-1.300e-01,1
6972.01,FALSE POSITIVE,1.039050820,1.2990000e-05,-1.2990000e-05,0.87,3.500e-01,-1.600e-01,1
6973.01,FALSE POSITIVE,0.503201954,1.5870000e-06,-1.5870000e-06,2.99,7.900e-01,-1.370e+00,1
6974.01,FALSE POSITIVE,7.140373046,4.5600000e-07,-4.5600000e-07,61.56,1.584e+01,-1.764e+01,1
6975.01,FALSE POSITIVE,53.647084859,9.4070000e-06,-9.4070000e-06,142.04,3.948e+01,-2.630e+01,1
7103.01,FALSE POSITIVE,2.496328637,1.4300000e-07,-1.4300000e-07,112.28,2.074e+01,-3.856e+01,1
7104.01,FALSE POSITIVE,16.313281240,2.1560000e-06,-2.1560000e-06,30.85,9.450e+00,-4.050e+00,1
7105.01,FALSE POSITIVE,1.721313779,1.9500000e-07,-1.9500000e-07,83.69,2.464e+01,-1.326e+01,1
7106.01,CANDIDATE,5.018803050,3.8820000e-05,-3.8820000e-05,1.08,3.700e-01,-1.400e-01,1
7107.01,FALSE POSITIVE,1.506507450,1.5360000e-05,-1.5360000e-05,1.13,2.500e-01,-3.000e-01,1
7108.01,FALSE POSITIVE,8.209514329,1.4000000e-07,-1.4000000e-07,149.52,3.577e+01,-6.644e+01,1
7109.01,FALSE POSITIVE,3.431126546,9.0900000e-07,-9.0900000e-07,47.48,1.475e+01,-1.108e+01,1
7110.01,FALSE POSITIVE,1.583334941,5.5900000e-07,-5.5900000e-07,52.00,1.545e+01,-6.600e+00,1
7111.01,CANDIDATE,23.599190170,,,,,,1
7234.01,FALSE POSITIVE,8.429438192,2.9900000e-07,-2.9900000e-07,49.49,2.030e+00,-4.150e+00,1
7235.01,CANDIDATE,299.706880000,3.5130000e-02,-3.5130000e-02,1.15,3.800e-01,-8.000e-02,1
7236.01,CANDIDATE,14.461834000,3.6020000e-04,-3.6020000e-04,1.05,1.800e-01,-2.100e-01,1
7237.01,FALSE POSITIVE,7.932019100,2.7020000e-04,-2.7020000e-04,1.04,8.800e-01,-1.200e-01,1
7238.01,FALSE POSITIVE,1.374249107,4.0700000e-07,-4.0700000e-07,96.85,2.402e+01,-3.603e+01,1
7239.01,FALSE POSITIVE,8.480473700,1.1760000e-04,-1.1760000e-04,1.85,5.400e-01,-2.000e-01,1
7240.01,FALSE POSITIVE,0.942421560,,,,,,1
7241.01,FALSE POSITIVE,4.994773558,1.1000000e-07,-1.1000000e-07,62.69,1.853e+01,-1.231e+01,1
7367.01,FALSE POSITIVE,1.105094098,2.9000000e-08,-2.9000000e-08,267.59,2.871e+01,-1.148e+02,1
7368.01,CANDIDATE,6.842939000,,,,,,1
7369.01,FALSE POSITIVE,0.817022600,4.6900000e-07,-4.6900000e-07,57.56,0.000e+00,0.000e+00,1
7370.01,CANDIDATE,4.485381450,5.0010000e-05,-5.0010000e-05,0.96,2.500e-01,-7.000e-02,1
7371.01,FALSE POSITIVE,19.406693920,1.9010000e-06,-1.9010000e-06,57.97,1.357e+01,-4.540e+00,1
7372.01,FALSE POSITIVE,7.143708297,5.1800000e-07,-5.1800000e-07,44.78,1.264e+01,-7.810e+00,1
7373.01,FALSE POSITIVE,0.952377862,2.9800000e-07,-2.9800000e-07,28.44,7.680e+00,-3.070e+00,1
7374.01,FALSE POSITIVE,3.521050679,1.1220000e-06,-1.1220000e-06,256.20,7.660e+01,-1.422e+02,1
7375.01,CANDIDATE,4.848472450,1.6880000e-05,-1.6880000e-05,1.51,7.000e-02,-1.400e-01,1
7499.01,FALSE POSITIVE,1.941635737,1.1900000e-07,-1.1900000e-07,59.71,1.986e+01,-6.630e+00,1
7500.01,FALSE POSITIVE,0.539445498,7.5000000e-08,-7.5000000e-08,68.65,1.990e+01,-1.810e+01,1
7501.01,FALSE POSITIVE,20.710685300,1.6970000e-04,-1.6970000e-04,89.55,1.327e+01,-2.874e+01,1
7502.01,FALSE POSITIVE,2.521245368,1.8000000e-07,-1.8000000e-07,56.59,1.253e+01,-6.760e+00,1
7503.01,FALSE POSITIVE,2.521227640,2.4070000e-05,-2.4070000e-05,0.91,2.000e-01,-8.000e-02,1
7504.01,FALSE POSITIVE,2.521270800,3.1120000e-05,-3.1120000e-05,0.81,1.300e-01,-5.000e-02,1
7505.01,FALSE POSITIVE,8.202869679,2.5300000e-07,-2.5300000e-07,110.46,3.025e+01,-3.698e+01,1
7506.01,CANDIDATE,11.843611900,3.1440000e-04,-3.1440000e-04,1.41,4.700e-01,-1.600e-01,1
7507.01,FALSE POSITIVE,3.442714533,3.7400000e-07,-3.7400000e-07,47.02,1.262e+01,-5.400e+00,1
1126.02,FALSE POSITIVE,475.917060000,2.8270000e-02,-2.8270000e-02,28.22,3.960e+00,-3.960e+00,2
1347.02,FALSE POSITIVE,0.858285844,9.7170000e-06,-9.7170000e-06,0.90,4.500e-01,-2.100e-01,2
1427.02,CANDIDATE,4.884466440,6.2560000e-05,-6.2560000e-05,0.84,5.000e-02,-7.000e-02,2
1574.04,CANDIDATE,8.977288800,1.4510000e-04,-1.4510000e-04,1.79,1.500e-01,-1.300e-01,4
1602.02,CANDIDATE,3.033593980,3.5580000e-05,-3.5580000e-05,1.55,2.500e-01,-3.900e-01,2
1681.04,CANDIDATE,21.913954900,2.1210000e-04,-2.1210000e-04,10.39,1.140e+00,-1.380e+00,4
1803.03,FALSE POSITIVE,6.238315363,,,0.70,5.000e-02,-3.000e-02,3
1840.02,CANDIDATE,9.388821600,1.6530000e-04,-1.6530000e-04,20.91,3.590e+00,-3.270e+00,2
6321.01,FALSE POSITIVE,2.115510941,3.1100000e-07,-3.1100000e-07,191.42,3.577e+01,-7.155e+01,1
6322.01,FALSE POSITIVE,1.015044104,8.6780000e-06,-8.6780000e-06,1.98,5.700e-01,-3.800e-01,1
6323.01,FALSE POSITIVE,3.711013336,4.0400000e-07,-4.0400000e-07,55.69,1.657e+01,-1.103e+01,1
6324.01,FALSE POSITIVE,2.976062980,5.6320000e-05,-5.6320000e-05,5.65,1.620e+00,-3.790e+00,1
6325.01,FALSE POSITIVE,2.975860850,5.9960000e-05,-5.9960000e-05,0.85,1.800e-01,-1.000e-01,1
6326.01,FALSE POSITIVE,14.658013949,3.0600000e-07,-3.0600000e-07,121.59,5.915e+01,-6.506e+01,1
6327.01,FALSE POSITIVE,18.839487435,1.4200000e-06,-1.4200000e-06,45.20,1.466e+01,-4.900e+00,1
6328.01,FALSE POSITIVE,0.555973803,1.3260000e-06,-1.3260000e-06,1.90,9.500e-01,-1.260e+00,1
6456.01,FALSE POSITIVE,4.426344495,6.8800000e-07,-6.8800000e-07,78.30,2.306e+01,-1.532e+01,1
6457.01,FALSE POSITIVE,0.957823876,2.1600000e-07,-2.1600000e-07,110.91,1.697e+01,-3.153e+01,1
6458.01,FALSE POSITIVE,5.024768971,6.7300000e-07,-6.7300000e-07,42.15,1.261e+01,-5.410e+00,1
6459.01,FALSE POSITIVE,30.960216668,2.7940000e-06,-2.7940000e-06,62.08,1.837e+01,-9.920e+00,1
6460.01,FALSE POSITIVE,2.470283788,5.2200000e-07,-5.2200000e-07,157.82,1.764e+01,-3.275e+01,1
6461.01,FALSE POSITIVE,1.235164160,1.5680000e-05,-1.5680000e-05,0.92,2.500e-01,-1.100e-01,1
6462.01,FALSE POSITIVE,1.235134710,3.2180000e-05,-3.2180000e-05,0.70,2.300e-01,-1.200e-01,1
6463.01,FALSE POSITIVE,0.890333100,1.1220000e-05,-1.1220000e-05,20.96,9.600e-01,-8.580e+00,1
6464.01,FALSE POSITIVE,20.000242814,4.7130000e-06,-4.7130000e-06,21.57,6.140e+00,-2.180e+00,3
6576.01,FALSE POSITIVE,10.217121652,3.6000000e-07,-3.6000000e-07,81.10,2.206e+01,-2.207e+01,1
6577.01,FALSE POSITIVE,0.618060842,5.3940000e-06,-5.3940000e-06,0.51,8.000e-02,-7.000e-02,1
6578.01,FALSE POSITIVE,0.759764419,6.5000000e-08,-6.5000000e-08,138.54,1.931e+01,-3.592e+01,1
6579.01,CANDIDATE,2.652808200,3.4330000e-05,-3.4330000e-05,1.17,3.500e-01,-1.300e-01,1
6580.01,FALSE POSITIVE,21.539269242,1.1840000e-06,-1.1840000e-06,53.00,1.619e+01,-5.400e+00,1
6581.01,FALSE POSITIVE,5.270733213,1.0380000e-06,-1.0380000e-06,37.93,2.010e+00,-3.470e+00,1
6582.01,CANDIDATE,2.431355420,1.5000000e-05,-1.5000000e-05,1.07,3.300e-01,-1.100e-01,1
6583.01,FALSE POSITIVE,12.423215800,4.9900000e-04,-4.9900000e-04,1.30,2.800e-01,-1.200e-01,1
6711.01,FALSE POSITIVE,4.320693300,2.2150000e-04,-2.2150000e-04,1.66,5.000e-01,-2.000e-01,1
6712.01,FALSE POSITIVE,16.486796364,1.0640000e-06,-1.0640000e-06,46.92,6.950e+00,-1.392e+01,1
6713.01,FALSE POSITIVE,5.776873400,1.2170000e-04,-1.2170000e-04,3.13,1.070e+00,-1.980e+00,1
6714.01,FALSE POSITIVE,20.148807707,1.4220000e-06,-1.4220000e-06,68.52,1.701e+01,-9.180e+00,1
6715.01,FALSE POSITIVE,0.687772143,7.9000000e-08,-7.9000000e-08,46.27,1.201e+01,-8.030e+00,1
6716.01,FALSE POSITIVE,0.843651274,4.3000000e-08,-4.3000000e-08,39.98,3.850e+00,-3.850e+00,1
6717.01,FALSE POSITIVE,1.142946648,1.0000000e-07,-1.0000000e-07,43.50,3.360e+00,-3.010e+00,1
6718.01,FALSE POSITIVE,7.217010987,7.0300000e-07,-7.0300000e-07,89.71,2.541e+01,-2.311e+01,1
7885.01,FALSE POSITIVE,9.728696270,9.1360000e-05,-9.1360000e-05,42.47,1.572e+01,-5.250e+00,1
6844.01,FALSE POSITIVE,0.566791802,4.1450000e-06,-4.1450000e-06,0.66,1.600e-01,-6.000e-02,1
6845.01,FALSE POSITIVE,2.245738777,2.2800000e-07,-2.2800000e-07,99.05,3.284e+01,-1.646e+01,1
6846.01,FALSE POSITIVE,2.245721170,2.3350000e-05,-2.3350000e-05,0.74,2.200e-01,-8.000e-02,1
6847.01,FALSE POSITIVE,0.566801906,1.7990000e-06,-1.7990000e-06,0.55,4.000e-02,-6.000e-02,1
6848.01,FALSE POSITIVE,2.316171991,1.1100000e-07,-1.1100000e-07,49.53,1.283e+01,-3.430e+00,1
6849.01,CANDIDATE,12.544742430,5.6340000e-05,-5.6340000e-05,1.88,3.000e-01,-2.500e-01,1
6850.01,FALSE POSITIVE,0.566802080,,,,,,1
6851.01,FALSE POSITIVE,0.566810701,3.0910000e-06,-3.0910000e-06,1.49,3.000e-01,-1.200e-01,1
6852.01,FALSE POSITIVE,0.566813319,4.7800000e-06,-4.7800000e-06,23.19,6.790e+00,-2.930e+00,1
6976.01,FALSE POSITIVE,28.787257509,9.7720000e-06,-9.7720000e-06,91.26,1.653e+01,-3.069e+01,1
6977.01,FALSE POSITIVE,0.835315046,6.7000000e-08,-6.7000000e-08,30.54,3.270e+00,-2.970e+00,1
6978.01,CANDIDATE,3.075510680,1.9150000e-05,-1.9150000e-05,0.84,1.300e-01,-1.400e-01,1
6979.01,FALSE POSITIVE,26.016422500,1.7200000e-04,-1.7200000e-04,61.04,1.779e+01,-1.454e+01,1
6980.01,CANDIDATE,6.293405430,9.8260000e-05,-9.8260000e-05,1.08,3.800e-01,-1.100e-01,1
6981.01,FALSE POSITIVE,593.195210000,4.5970000e-02,-4.5970000e-02,1.63,5.800e-01,-2.200e-01,1
6982.01,FALSE POSITIVE,0.706430188,4.9250000e-06,-4.9250000e-06,0.41,2.000e-02,-3.000e-02,1
6983.01,CANDIDATE,7.702172900,1.3120000e-04,-1.3120000e-04,0.85,1.200e-01,-6.000e-02,1
7112.01,FALSE POSITIVE,0.784300610,3.9370000e-05,-3.9370000e-05,1.14,1.400e-01,-1.100e-01,1
7113.01,FALSE POSITIVE,2.665875491,2.5500000e-07,-2.5500000e-07,67.43,2.281e+01,-9.770e+00,1
7114.01,FALSE POSITIVE,2.665831200,1.5290000e-04,-1.5290000e-04,0.99,2.700e-01,-2.700e-01,1
7115.01,FALSE POSITIVE,1.576587400,2.9410000e-05,-2.9410000e-05,15.68,1.980e+00,-5.940e+00,1
7116.01,CANDIDATE,2.525575820,2.8360000e-05,-2.8360000e-05,0.62,1.000e-01,-4.000e-02,1
7117.01,CANDIDATE,8.292755800,1.5270000e-04,-1.5270000e-04,1.01,3.100e-01,-1.000e-01,2
7117.02,CANDIDATE,22.786522000,4.0690000e-04,-4.0690000e-04,1.45,4.400e-01,-1.400e-01,2
7118.01,FALSE POSITIVE,28.027891356,3.4250000e-06,-3.4250000e-06,31.30,1.550e+00,-1.610e+00,1
7242.01,FALSE POSITIVE,2.028512246,1.9500000e-07,-1.9500000e-07,50.28,1.511e+01,-6.480e+00,1
7243.01,FALSE POSITIVE,1.332561670,2.7470000e-05,-2.7470000e-05,0.63,6.000e-02,-6.000e-02,1
7244.01,FALSE POSITIVE,1.332567821,,,0.96,2.000e-01,-2.600e-01,1
7245.01,FALSE POSITIVE,1.332545609,8.5320000e-06,-8.5320000e-06,28.37,1.650e+00,-9.380e+00,1
7246.01,FALSE POSITIVE,1.332562560,1.5650000e-05,-1.5650000e-05,16.03,2.030e+00,-1.670e+00,1
7247.01,FALSE POSITIVE,1.332589810,1.4960000e-05,-1.4960000e-05,0.67,1.000e-01,-6.000e-02,1
7248.01,FALSE POSITIVE,1.332583750,1.6010000e-05,-1.6010000e-05,0.84,2.700e-01,-9.000e-02,1
7249.01,FALSE POSITIVE,8.964881300,1.3840000e-04,-1.3840000e-04,28.97,5.800e+00,-3.120e+00,1
7376.01,CANDIDATE,1.284241817,6.5440000e-06,-6.5440000e-06,1.18,3.400e-01,-1.100e-01,1
7377.01,FALSE POSITIVE,2.161583501,1.0960000e-06,-1.0960000e-06,29.61,9.620e+00,-9.620e+00,1
7378.01,CANDIDATE,8.739675800,3.0920000e-04,-3.0920000e-04,3.29,2.600e-01,-3.000e-01,2
7379.01,FALSE POSITIVE,0.535493486,4.2260000e-06,-4.2260000e-06,1.42,4.000e-01,-5.000e-01,1
7380.01,CANDIDATE,15.947424200,1.5560000e-04,-1.5560000e-04,1.21,5.800e-01,-1.600e-01,1
7381.01,FALSE POSITIVE,24.261683827,9.5800000e-07,-9.5800000e-07,58.48,1.291e+01,-6.480e+00,1
7382.01,FALSE POSITIVE,32.532521502,7.7000000e-06,-7.7000000e-06,24.35,6.590e+00,-2.070e+00,1
7383.01,CANDIDATE,50.012200000,1.2510000e-03,-1.2510000e-03,1.20,4.400e-01,-1.300e-01,1
7508.01,FALSE POSITIVE,4.627775175,2.0700000e-06,-2.0700000e-06,32.62,9.750e+00,-2.610e+00,1
7509.01,FALSE POSITIVE,28.785034700,5.6140000e-04,-5.6140000e-04,2.50,6.800e-01,-1.010e+00,1
7510.01,CANDIDATE,5.606820010,5.7900000e-05,-5.7900000e-05,1.04,2.400e-01,-8.000e-02,1
7511.01,FALSE POSITIVE,6.096030635,5.7800000e-07,-5.7800000e-07,406.97,3.930e+01,-9.177e+01,1
7512.01,FALSE POSITIVE,31.953038766,5.6340000e-06,-5.6340000e-06,47.96,9.480e+00,-1.759e+01,1
7513.01,FALSE POSITIVE,5.937170800,1.5610000e-04,-1.5610000e-04,1.17,4.800e-01,-1.500e-01,1
7514.01,FALSE POSITIVE,0.577844035,7.6100000e-07,-7.6100000e-07,18.93,4.820e+00,-1.600e+00,1
7515.01,FALSE POSITIVE,2.630090609,6.7800000e-07,-6.7800000e-07,83.50,2.186e+01,-1.786e+01,1
7516.01,FALSE POSITIVE,43.204596783,4.0690000e-06,-4.0690000e-06,43.15,1.421e+01,-3.800e+00,1
1957.02,FALSE POSITIVE,1.751478970,1.1110000e-05,-1.1110000e-05,1.80,4.300e-01,-3.200e-01,2
2050.02,CANDIDATE,3.177964080,1.8680000e-05,-1.8680000e-05,0.74,4.000e-02,-5.000e-02,2
2103.02,CANDIDATE,3.665208440,4.5280000e-05,-4.5280000e-05,0.82,1.200e-01,-9.000e-02,2
2199.02,CANDIDATE,3.052934160,2.8090000e-05,-2.8090000e-05,1.18,2.000e-01,-1.000e-01,2
2232.02,CANDIDATE,12.834857000,1.2060000e-04,-1.2060000e-04,1.73,2.200e-01,-1.900e-01,2
2321.02,CANDIDATE,36.253099200,9.6130000e-04,-9.6130000e-04,1.43,2.300e-01,-8.000e-02,2
2421.02,CANDIDATE,4.023218420,4.1510000e-05,-4.1510000e-05,0.48,2.000e-02,-3.000e-02,2
2439.02,CANDIDATE,7.501793400,1.4610000e-04,-1.4610000e-04,1.32,4.300e-01,-1.500e-01,2
2449.02,CANDIDATE,0.912351255,5.8610000e-06,-5.8610000e-06,1.46,1.900e-01,-1.800e-01,2
6329.01,CANDIDATE,12.470111100,1.8090000e-04,-1.8090000e-04,2.06,3.100e-01,-6.100e-01,1
6330.01,FALSE POSITIVE,3.495457889,9.3500000e-07,-9.3500000e-07,84.49,1.443e+01,-7.750e+00,1
6331.01,CANDIDATE,5.822981500,1.0060000e-04,-1.0060000e-04,1.36,3.300e-01,-1.100e-01,1
6332.01,FALSE POSITIVE,4.016680150,3.2460000e-06,-3.2460000e-06,22.11,3.480e+00,-2.840e+00,1
6333.01,FALSE POSITIVE,1.891341560,3.1620000e-05,-3.1620000e-05,0.99,2.900e-01,-1.300e-01,1
6334.01,FALSE POSITIVE,2.881100027,2.0800000e-07,-2.0800000e-07,446.29,7.631e+01,-2.288e+02,1
6335.01,FALSE POSITIVE,0.806277023,4.9470000e-06,-4.9470000e-06,0.89,2.900e-01,-9.000e-02,1
6336.01,FALSE POSITIVE,0.513482156,4.9860000e-06,-4.9860000e-06,0.83,2.000e-01,-1.000e-01,1
6464.02,FALSE POSITIVE,225.667160000,1.5230000e-02,-1.5230000e-02,1.94,8.000e-01,-1.800e-01,3
6465.01,FALSE POSITIVE,4.247488860,5.9560000e-05,-5.9560000e-05,1.01,2.600e-01,-1.000e-01,1
6466.01,FALSE POSITIVE,1.000012952,3.9560000e-06,-3.9560000e-06,2.12,3.500e-01,-7.000e-01,1
6467.01,FALSE POSITIVE,0.878803439,1.2900000e-07,-1.2900000e-07,51.97,2.190e+00,-4.370e+00,1
6468.01,FALSE POSITIVE,1.560158562,3.3200000e-07,-3.3200000e-07,45.91,3.860e+00,-4.720e+00,1
6469.01,FALSE POSITIVE,34.188302705,1.1320000e-06,-1.1320000e-06,74.50,2.111e+01,-2.576e+01,1
6470.01,FALSE POSITIVE,8.653039960,2.9290000e-05,-2.9290000e-05,1.88,3.100e-01,-1.800e-01,1
6471.01,FALSE POSITIVE,8.653119030,6.0390000e-05,-6.0390000e-05,0.85,3.000e-02,-5.000e-02,1
6584.01,FALSE POSITIVE,12.425381200,2.6920000e-04,-2.6920000e-04,1.14,5.300e-01,-1.300e-01,1
6585.01,FALSE POSITIVE,12.425559990,7.7150000e-05,-7.7150000e-05,4.72,6.900e-01,-4.700e-01,1
6586.01,FALSE POSITIVE,12.425744200,1.3740000e-04,-1.3740000e-04,8.43,1.860e+00,-2.270e+00,1
6587.01,FALSE POSITIVE,12.425424100,3.3510000e-04,-3.3510000e-04,2.17,5.300e-01,-2.200e-01,1
6588.01,FALSE POSITIVE,2.991884392,5.1000000e-07,-5.1000000e-07,40.11,1.188e+01,-5.090e+00,1
6589.01,FALSE POSITIVE,1.795273026,4.3000000e-07,-4.3000000e-07,55.26,1.742e+01,-5.780e+00,1
6590.01,FALSE POSITIVE,0.755109271,7.6040000e-06,-7.6040000e-06,0.47,1.900e-01,-7.000e-02,1
6591.01,FALSE POSITIVE,0.755101141,6.1140000e-06,-6.1140000e-06,0.19,2.000e-02,-2.000e-02,1
6719.01,FALSE POSITIVE,1.752515850,3.3490000e-05,-3.3490000e-05,1.02,2.800e-01,-8.000e-02,1
6720.01,FALSE POSITIVE,1.752450163,,,0.79,2.200e-01,-1.400e-01,1
6721.01,FALSE POSITIVE,8.279231320,7.2450000e-05,-7.2450000e-05,1.08,2.800e-01,-9.000e-02,1
6722.01,FALSE POSITIVE,2.212877035,1.0500000e-07,-1.0500000e-07,69.18,1.937e+01,-1.045e+01,1
6723.01,FALSE POSITIVE,0.845097627,5.5170000e-06,-5.5170000e-06,0.78,1.400e-01,-5.000e-02,1
6724.01,FALSE POSITIVE,17.445640466,7.2400000e-07,-7.2400000e-07,63.46,9.000e+00,-3.830e+00,1
6725.01,FALSE POSITIVE,14.313157391,7.8000000e-07,-7.8000000e-07,34.98,8.040e+00,-8.050e+00,1
6726.01,FALSE POSITIVE,0.676990194,3.7000000e-08,-3.7000000e-08,37.50,9.790e+00,-3.260e+00,1
6727.01,FALSE POSITIVE,0.515875396,1.3930000e-06,-1.3930000e-06,7.22,4.590e+00,-1.070e+00,1
6853.01,FALSE POSITIVE,2.834017110,3.3230000e-05,-3.3230000e-05,0.93,4.100e-01,-9.000e-02,1
6854.01,FALSE POSITIVE,0.566803996,3.4160000e-06,-3.4160000e-06,0.64,6.000e-02,-6.000e-02,1
6855.01,FALSE POSITIVE,0.566811180,,,,,,1
6856.01,FALSE POSITIVE,0.566799927,4.9070000e-06,-4.9070000e-06,0.77,1.000e-01,-5.000e-02,1
6857.01,FALSE POSITIVE,0.566786121,4.8350000e-06,-4.8350000e-06,0.79,2.000e-01,-7.000e-02,1
6858.01,FALSE POSITIVE,0.566797970,1.1790000e-05,-1.1790000e-05,0.65,1.000e-01,-5.000e-02,1
6859.01,FALSE POSITIVE,0.566802891,3.5460000e-06,-3.5460000e-06,1.29,3.800e-01,-4.100e-01,1
6860.01,CANDIDATE,0.576732089,5.0710000e-06,-5.0710000e-06,0.43,1.000e-02,-2.000e-02,1
6984.01,FALSE POSITIVE,1.018849750,1.2740000e-05,-1.2740000e-05,0.47,1.500e-01,-4.000e-02,1
6985.01,CANDIDATE,10.927975500,2.6670000e-04,-2.6670000e-04,0.81,2.600e-01,-8.000e-02,1
6986.01,FALSE POSITIVE,32.440339204,1.7340000e-06,-1.7340000e-06,44.56,4.290e+00,-4.290e+00,1
6987.01,FALSE POSITIVE,0.552141897,4.1020000e-06,-4.1020000e-06,10.04,4.070e+00,-1.000e+00,1
6988.01,FALSE POSITIVE,2.623872910,1.3100000e-07,-1.3100000e-07,74.23,2.273e+01,-1.515e+01,1
6989.01,FALSE POSITIVE,0.755098610,1.5600000e-07,-1.5600000e-07,60.74,1.673e+01,-1.838e+01,1
6990.01,FALSE POSITIVE,3.671661096,1.4500000e-07,-1.4500000e-07,105.82,2.837e+01,-3.464e+01,1
6991.01,FALSE POSITIVE,22.673145675,6.6750000e-06,-6.6750000e-06,30.92,8.900e+00,-7.300e+00,1
7119.01,FALSE POSITIVE,0.509483060,6.3380000e-05,-6.3380000e-05,1.22,4.700e-01,-3.400e-01,1
7120.01,FALSE POSITIVE,17.329965871,2.1470000e-06,-2.1470000e-06,42.58,4.050e+00,-4.060e+00,1
7121.01,FALSE POSITIVE,1.890227354,8.6300000e-07,-8.6300000e-07,42.05,7.170e+00,-3.290e+00,1
